Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
52	6	1	69	0.113	
52	6	1	69	0.133	
53	6	1	228	0.129	
53	6	1	224	0.129	
53	6	1	70	0.098	
53	6	1	71	0.092	
53	6	1	69	0.134	
54	6	1	93	0.233	
54	6	1	111	0.138	
54	6	1	69	0.238	
54	6	1	68	0.184	
54	6	1	68	0.183	
55	6	1	250	0.249	
55	6	1	250	0.301	
55	6	1	73	0.085	
55	6	1	71	0.099	
55	6	1	72	0.092	
56	6	1	81	0.198	
56	6	1	82	0.242	
56	6	1	28	0.088	
56	6	1	69	0.124	
56	6	1	68	0.103	
57	6	1	250	0.164	
57	6	1	250	0.757	
57	6	1	71	0.102	
57	6	1	71	0.126	
57	6	1	71	0.135	
58	6	1	250	0.159	
58	6	1	145	0.106	
58	6	1	85	0.089	
58	6	1	35	0.072	
58	6	1	32	0.067	
59	6	1	67	0.069	
59	6	1	89	0.081	
59	6	1	52	0.070	
59	6	1	74	0.094	
59	6	1	46	0.065	
60	6	1	100	0.081	
60	6	1	66	0.070	
60	6	1	70	0.076	
60	6	1	30	0.054	
60	6	1	30	0.075	
61	6	1	250	0.317	
61	6	1	135	0.307	
61	6	1	68	0.371	
61	6	1	68	0.371	
61	6	1	68	0.371	
62	6	1	52	0.060	
62	6	1	52	0.070	
62	6	1	80	0.085	
62	6	1	35	0.048	
62	6	1	78	0.097	
63	6	1	79	0.149	
63	6	1	79	0.156	
63	6	1	69	0.107	
63	6	1	70	0.091	
63	6	1	71	0.168	
64	6	1	84	0.114	
64	6	1	60	0.110	
64	6	1	69	0.131	
64	6	1	69	0.172	
64	6	1	69	0.148	
65	6	1	89	0.207	
65	6	1	75	0.237	
65	6	1	68	0.206	
65	6	1	69	0.205	
65	6	1	69	0.201	
66	6	1	153	0.106	
66	6	1	124	0.104	
66	6	1	69	0.125	
66	6	1	69	0.125	
66	6	1	69	0.127	
67	6	1	93	0.473	
67	6	1	107	0.436	
67	6	1	68	0.353	
67	6	1	68	0.353	
67	6	1	68	0.353	
68	6	1	72	0.125	
68	6	1	74	0.163	
68	6	1	67	0.156	
68	6	1	68	0.131	
68	6	1	67	0.165	
69	6	1	35	0.074	
69	6	1	120	0.082	
69	6	1	70	0.084	
69	6	1	70	0.110	
69	6	1	85	0.114	
70	6	1	250	0.220	
70	6	1	250	0.136	
70	6	1	69	0.114	
70	6	1	69	0.135	
70	6	1	70	0.106	
71	6	1	69	0.116	
71	6	1	70	0.116	
71	6	1	68	0.114	
71	6	1	68	0.114	
71	6	1	68	0.114	
72	6	1	68	0.211	
72	6	1	68	0.225	
72	6	1	68	0.219	
72	6	1	68	0.221	
72	6	1	68	0.199	
73	6	1	222	0.099	
73	6	1	206	0.102	
73	6	1	69	0.104	
73	6	1	69	0.126	
73	6	1	71	0.093	
74	6	1	71	0.226	
74	6	1	71	0.091	
74	6	1	69	0.153	
74	6	1	71	0.149	
74	6	1	71	0.145	
75	6	1	68	0.369	
75	6	1	68	0.365	
75	6	1	68	0.350	
75	6	1	68	0.350	
75	6	1	68	0.353	
76	6	1	174	0.099	
76	6	1	143	0.081	
76	6	1	69	0.101	
76	6	1	68	0.131	
76	6	1	72	0.122	
77	6	1	167	0.105	
77	6	1	151	0.092	
77	6	1	69	0.133	
77	6	1	69	0.130	
77	6	1	70	0.130	
78	6	1	250	0.863	
78	6	1	250	0.831	
78	6	1	70	0.126	
78	6	1	68	0.115	
78	6	1	69	0.097	
79	6	1	121	0.161	
79	6	1	108	0.118	
79	6	1	69	0.091	
79	6	1	70	0.114	
79	6	1	70	0.192	
80	6	1	192	0.095	
80	6	1	206	0.102	
80	6	1	55	0.068	
80	6	1	31	0.122	
80	6	1	73	0.103	
81	6	1	83	0.086	
81	6	1	73	0.157	
81	6	1	69	0.144	
81	6	1	69	0.124	
81	6	1	70	0.168	
82	6	1	78	0.086	
82	6	1	37	0.053	
82	6	1	33	0.074	
82	6	1	69	0.076	
82	6	1	68	0.107	
83	6	1	119	0.117	
83	6	1	136	0.119	
83	6	1	69	0.128	
83	6	1	70	0.132	
83	6	1	69	0.169	
84	6	1	76	0.112	
84	6	1	75	0.139	
84	6	1	69	0.082	
84	6	1	68	0.141	
84	6	1	69	0.123	
85	6	1	88	0.107	
85	6	1	109	0.102	
85	6	1	70	0.133	
85	6	1	70	0.109	
85	6	1	74	0.076	
86	6	1	250	1.768	
86	6	1	250	1.175	
86	6	1	73	0.085	
86	6	1	70	0.095	
86	6	1	70	0.103	
87	6	1	109	0.133	
87	6	1	116	0.136	
87	6	1	69	0.077	
87	6	1	69	0.083	
87	6	1	69	0.109	
88	6	1	72	0.118	
88	6	1	70	0.169	
88	6	1	70	0.111	
88	6	1	71	0.092	
88	6	1	70	0.082	
89	6	1	250	1.275	
89	6	1	250	1.733	
89	6	1	69	0.088	
89	6	1	69	0.098	
89	6	1	70	0.129	
90	6	1	70	0.158	
90	6	1	70	0.163	
90	6	1	69	0.142	
90	6	1	68	0.149	
90	6	1	68	0.158	
91	6	1	124	0.184	
91	6	1	109	0.188	
91	6	1	69	0.203	
91	6	1	70	0.192	
91	6	1	70	0.169	
92	6	1	70	0.132	
92	6	1	71	0.131	
92	6	1	69	0.104	
92	6	1	69	0.137	
92	6	1	69	0.106	
93	6	1	250	1.106	
93	6	1	250	1.067	
93	6	1	68	0.794	
93	6	1	68	0.794	
93	6	1	68	0.794	
94	6	1	68	0.390	
94	6	1	68	0.391	
94	6	1	68	0.363	
94	6	1	68	0.363	
94	6	1	68	0.384	
95	6	1	250	0.591	
95	6	1	250	0.279	
95	6	1	69	0.114	
95	6	1	69	0.142	
95	6	1	69	0.142	
96	6	1	250	0.968	
96	6	1	250	0.885	
96	6	1	72	0.085	
96	6	1	41	0.074	
96	6	1	40	0.056	
97	6	1	109	0.102	
97	6	1	118	0.101	
97	6	1	69	0.091	
97	6	1	69	0.102	
97	6	1	69	0.100	
98	6	1	250	0.108	
98	6	1	250	0.151	
98	6	1	29	0.206	
98	6	1	35	0.073	
98	6	1	29	0.165	
99	6	1	101	0.101	
99	6	1	93	0.087	
99	6	1	72	0.123	
99	6	1	71	0.118	
99	6	1	71	0.122	
100	6	1	250	1.502	
100	6	1	250	0.826	
100	6	1	69	0.089	
100	6	1	69	0.124	
100	6	1	68	0.163	
101	6	1	78	0.205	
101	6	1	70	0.325	
101	6	1	69	0.149	
101	6	1	68	0.276	
101	6	1	69	0.163	
102	6	1	78	0.103	
102	6	1	78	0.130	
102	6	1	68	0.179	
102	6	1	71	0.144	
102	6	1	68	0.155	
103	6	1	250	0.101	
103	6	1	168	0.075	
103	6	1	72	0.136	
103	6	1	71	0.112	
103	6	1	70	0.113	
104	6	1	250	0.155	
104	6	1	250	0.162	
104	6	1	72	0.104	
104	6	1	68	0.096	
104	6	1	72	0.099	
105	6	1	116	0.094	
105	6	1	105	0.087	
105	6	1	37	0.066	
105	6	1	77	0.099	
105	6	1	41	0.052	
106	6	1	80	0.100	
106	6	1	72	0.136	
106	6	1	70	0.122	
106	6	1	72	0.124	
106	6	1	68	0.184	
107	6	1	99	0.088	
107	6	1	77	0.211	
107	6	1	70	0.093	
107	6	1	68	0.103	
107	6	1	69	0.141	
108	6	1	159	0.100	
108	6	1	169	0.098	
108	6	1	69	0.119	
108	6	1	68	0.115	
108	6	1	68	0.140	
109	6	1	207	0.096	
109	6	1	203	0.126	
109	6	1	68	0.168	
109	6	1	68	0.093	
109	6	1	70	0.139	
110	6	1	84	0.151	
110	6	1	94	0.095	
110	6	1	71	0.176	
110	6	1	72	0.114	
110	6	1	71	0.146	
111	6	1	250	1.695	
111	6	1	250	1.569	
111	6	1	87	0.092	
111	6	1	85	0.101	
111	6	1	80	0.065	
112	6	1	173	0.073	
112	6	1	177	0.072	
112	6	1	38	0.063	
112	6	1	39	0.072	
112	6	1	41	0.084	
113	6	1	76	0.099	
113	6	1	81	0.093	
113	6	1	40	0.073	
113	6	1	80	0.109	
113	6	1	72	0.085	
114	6	1	250	0.496	
114	6	1	250	0.548	
114	6	1	72	0.092	
114	6	1	71	0.089	
114	6	1	73	0.094	
115	6	1	144	0.093	
115	6	1	62	0.091	
115	6	1	68	0.120	
115	6	1	39	0.132	
115	6	1	38	0.118	
116	6	1	72	0.178	
116	6	1	71	0.177	
116	6	1	71	0.106	
116	6	1	70	0.129	
116	6	1	69	0.107	
117	6	1	74	0.069	
117	6	1	99	0.085	
117	6	1	76	0.081	
117	6	1	43	0.073	
117	6	1	35	0.062	
118	6	1	160	0.073	
118	6	1	201	0.087	
118	6	1	70	0.106	
118	6	1	75	0.095	
118	6	1	59	0.074	
119	6	1	92	0.070	
119	6	1	69	0.066	
119	6	1	53	0.069	
119	6	1	83	0.083	
119	6	1	78	0.085	
120	6	1	250	1.216	
120	6	1	250	1.233	
120	6	1	71	0.092	
120	6	1	71	0.096	
120	6	1	73	0.127	
121	6	1	49	0.062	
121	6	1	51	0.095	
121	6	1	38	0.067	
121	6	1	71	0.116	
121	6	1	71	0.112	
122	6	1	71	0.122	
122	6	1	69	0.146	
122	6	1	82	0.084	
122	6	1	70	0.091	
122	6	1	71	0.088	
123	6	1	250	0.076	
123	6	1	250	0.083	
123	6	1	75	0.084	
123	6	1	70	0.094	
123	6	1	71	0.096	
124	6	1	96	0.097	
124	6	1	103	0.115	
124	6	1	70	0.119	
124	6	1	70	0.124	
124	6	1	70	0.124	
125	6	1	92	0.078	
125	6	1	89	0.097	
125	6	1	70	0.119	
125	6	1	69	0.132	
125	6	1	70	0.114	
126	6	1	250	0.093	
126	6	1	250	0.085	
126	6	1	69	0.117	
126	6	1	70	0.093	
126	6	1	70	0.107	
127	6	1	53	0.063	
127	6	1	60	0.043	
127	6	1	75	0.079	
127	6	1	70	0.080	
127	6	1	71	0.102	
128	6	1	250	1.182	
128	6	1	250	0.276	
128	6	1	68	0.117	
128	6	1	68	0.096	
128	6	1	68	0.112	
129	6	1	104	0.100	
129	6	1	34	0.054	
129	6	1	30	0.067	
129	6	1	29	0.067	
129	6	1	30	0.069	
130	6	1	250	1.772	
130	6	1	250	1.637	
130	6	1	70	0.120	
130	6	1	69	0.112	
130	6	1	69	0.123	
131	6	1	50	0.066	
131	6	1	98	0.120	
131	6	1	69	0.123	
131	6	1	70	0.095	
131	6	1	70	0.100	
132	6	1	92	0.187	
132	6	1	134	0.116	
132	6	1	70	0.084	
132	6	1	69	0.098	
132	6	1	70	0.088	
133	6	1	100	0.103	
133	6	1	84	0.118	
133	6	1	70	0.134	
133	6	1	76	0.109	
133	6	1	72	0.127	
134	6	1	250	1.112	
134	6	1	250	0.695	
134	6	1	70	0.105	
134	6	1	70	0.114	
134	6	1	69	0.100	
135	6	1	68	0.213	
135	6	1	68	0.143	
135	6	1	68	0.137	
135	6	1	69	0.136	
135	6	1	68	0.136	
136	6	1	82	0.068	
136	6	1	105	0.071	
136	6	1	69	0.075	
136	6	1	73	0.146	
136	6	1	70	0.104	
137	6	1	210	0.072	
137	6	1	185	0.075	
137	6	1	75	0.087	
137	6	1	77	0.088	
137	6	1	50	0.071	
138	6	1	250	0.149	
138	6	1	250	0.377	
138	6	1	49	0.073	
138	6	1	78	0.094	
138	6	1	78	0.094	
139	6	1	91	0.117	
139	6	1	89	0.096	
139	6	1	68	0.131	
139	6	1	69	0.124	
139	6	1	68	0.131	
140	6	1	193	0.096	
140	6	1	152	0.111	
140	6	1	74	0.113	
140	6	1	72	0.108	
140	6	1	71	0.087	
141	6	1	250	1.584	
141	6	1	250	1.667	
141	6	1	70	0.113	
141	6	1	72	0.112	
141	6	1	72	0.106	
142	6	1	86	0.127	
142	6	1	77	0.106	
142	6	1	69	0.120	
142	6	1	70	0.124	
142	6	1	70	0.113	
143	6	1	250	0.178	
143	6	1	227	0.073	
143	6	1	71	0.105	
143	6	1	70	0.116	
143	6	1	70	0.135	
144	6	1	97	0.106	
144	6	1	100	0.100	
144	6	1	71	0.111	
144	6	1	70	0.127	
144	6	1	72	0.124	
145	6	1	250	1.611	
145	6	1	250	1.374	
145	6	1	69	0.098	
145	6	1	68	0.105	
145	6	1	69	0.133	
146	6	1	73	0.113	
146	6	1	74	0.112	
146	6	1	69	0.108	
146	6	1	68	0.192	
146	6	1	69	0.121	
147	6	1	75	0.104	
147	6	1	75	0.102	
147	6	1	69	0.122	
147	6	1	71	0.133	
147	6	1	70	0.107	
148	6	1	250	1.619	
148	6	1	250	1.766	
148	6	1	72	0.081	
148	6	1	74	0.101	
148	6	1	85	0.081	
149	6	1	101	0.121	
149	6	1	95	0.126	
149	6	1	69	0.117	
149	6	1	69	0.128	
149	6	1	69	0.108	
150	6	1	47	0.073	
150	6	1	80	0.076	
150	6	1	72	0.107	
150	6	1	72	0.093	
150	6	1	70	0.112	
151	6	1	190	0.084	
151	6	1	139	0.083	
151	6	1	70	0.105	
151	6	1	70	0.101	
151	6	1	70	0.105	
152	6	1	104	0.087	
152	6	1	88	0.120	
152	6	1	68	0.133	
152	6	1	69	0.147	
152	6	1	69	0.146	
153	6	1	250	0.113	
153	6	1	250	0.619	
153	6	1	55	0.050	
153	6	1	53	0.069	
153	6	1	62	0.066	
154	6	1	109	0.111	
154	6	1	105	0.129	
154	6	1	69	0.125	
154	6	1	70	0.106	
154	6	1	69	0.110	
155	6	1	250	1.355	
155	6	1	250	1.188	
155	6	1	69	0.081	
155	6	1	69	0.164	
155	6	1	69	0.102	
156	6	1	71	0.205	
156	6	1	72	0.216	
156	6	1	69	0.154	
156	6	1	68	0.180	
156	6	1	69	0.172	
157	6	1	250	1.666	
157	6	1	250	1.575	
157	6	1	30	0.069	
157	6	1	73	0.086	
157	6	1	30	0.061	
158	6	1	67	0.069	
158	6	1	67	0.068	
158	6	1	73	0.092	
158	6	1	77	0.092	
158	6	1	75	0.087	
159	6	1	250	1.264	
159	6	1	250	1.763	
159	6	1	69	0.178	
159	6	1	69	0.111	
159	6	1	68	0.091	
160	6	1	70	0.088	
160	6	1	71	0.086	
160	6	1	69	0.096	
160	6	1	69	0.104	
160	6	1	69	0.098	
161	6	1	250	1.370	
161	6	1	250	0.709	
161	6	1	69	0.119	
161	6	1	68	0.125	
161	6	1	68	0.146	
162	6	1	93	0.081	
162	6	1	50	0.073	
162	6	1	71	0.081	
162	6	1	27	0.064	
162	6	1	70	0.096	
163	6	1	79	0.083	
163	6	1	84	0.084	
163	6	1	71	0.104	
163	6	1	74	0.097	
163	6	1	34	0.074	
164	6	1	91	0.112	
164	6	1	93	0.134	
164	6	1	69	0.127	
164	6	1	69	0.132	
164	6	1	69	0.169	
165	6	1	88	0.074	
165	6	1	95	0.071	
165	6	1	72	0.090	
165	6	1	50	0.043	
165	6	1	71	0.097	
166	6	1	32	0.073	
166	6	1	72	0.127	
166	6	1	72	0.088	
166	6	1	72	0.087	
166	6	1	70	0.094	
167	6	1	62	0.071	
167	6	1	53	0.078	
167	6	1	27	0.074	
167	6	1	28	0.065	
167	6	1	30	0.077	
168	6	1	250	0.161	
168	6	1	250	0.108	
168	6	1	52	0.070	
168	6	1	43	0.067	
168	6	1	42	0.058	
169	6	1	56	0.067	
169	6	1	56	0.073	
169	6	1	41	0.069	
169	6	1	78	0.092	
169	6	1	40	0.069	
170	6	1	250	0.101	
170	6	1	250	0.077	
170	6	1	69	0.166	
170	6	1	70	0.101	
170	6	1	71	0.101	
171	6	1	84	0.078	
171	6	1	49	0.065	
171	6	1	72	0.108	
171	6	1	39	0.074	
171	6	1	30	0.067	
172	6	1	250	1.254	
172	6	1	250	1.825	
172	6	1	71	0.090	
172	6	1	70	0.099	
172	6	1	71	0.099	
173	6	1	123	0.097	
173	6	1	135	0.078	
173	6	1	69	0.110	
173	6	1	70	0.114	
173	6	1	71	0.108	
174	6	1	69	0.140	
174	6	1	69	0.154	
174	6	1	69	0.153	
174	6	1	69	0.156	
174	6	1	71	0.152	
175	6	1	163	0.075	
175	6	1	115	0.112	
175	6	1	76	0.082	
175	6	1	76	0.094	
175	6	1	76	0.095	
176	6	1	91	0.067	
176	6	1	87	0.069	
176	6	1	75	0.096	
176	6	1	74	0.106	
176	6	1	74	0.136	
177	6	1	137	0.074	
177	6	1	108	0.080	
177	6	1	72	0.087	
177	6	1	72	0.084	
177	6	1	70	0.096	
178	6	1	75	0.109	
178	6	1	75	0.143	
178	6	1	34	0.073	
178	6	1	71	0.102	
178	6	1	71	0.086	
179	6	1	250	0.095	
179	6	1	250	0.093	
179	6	1	72	0.076	
179	6	1	71	0.085	
179	6	1	70	0.116	
180	6	1	38	0.072	
180	6	1	68	0.066	
180	6	1	35	0.071	
180	6	1	74	0.088	
180	6	1	33	0.062	
181	6	1	250	0.844	
181	6	1	250	1.651	
181	6	1	69	0.140	
181	6	1	37	0.071	
181	6	1	73	0.084	
182	6	1	101	0.081	
182	6	1	82	0.070	
182	6	1	73	0.086	
182	6	1	72	0.096	
182	6	1	75	0.076	
183	6	1	65	0.101	
183	6	1	70	0.115	
183	6	1	71	0.129	
183	6	1	71	0.109	
183	6	1	70	0.127	
184	6	1	82	0.131	
184	6	1	84	0.155	
184	6	1	71	0.111	
184	6	1	72	0.121	
184	6	1	73	0.136	
185	6	1	104	0.100	
185	6	1	92	0.077	
185	6	1	69	0.126	
185	6	1	70	0.106	
185	6	1	69	0.133	
186	6	1	100	0.079	
186	6	1	68	0.068	
186	6	1	70	0.094	
186	6	1	71	0.086	
186	6	1	70	0.082	
187	6	1	51	0.071	
187	6	1	65	0.073	
187	6	1	34	0.065	
187	6	1	55	0.073	
187	6	1	34	0.058	
188	6	1	250	0.081	
188	6	1	237	0.067	
188	6	1	69	0.128	
188	6	1	69	0.118	
188	6	1	72	0.099	
189	6	1	80	0.097	
189	6	1	84	0.096	
189	6	1	32	0.088	
189	6	1	71	0.082	
189	6	1	71	0.079	
190	6	1	86	0.112	
190	6	1	79	0.102	
190	6	1	71	0.105	
190	6	1	30	0.044	
190	6	1	75	0.120	
191	6	1	84	0.084	
191	6	1	82	0.088	
191	6	1	51	0.063	
191	6	1	74	0.087	
191	6	1	54	0.058	
192	6	1	250	0.251	
192	6	1	250	0.175	
192	6	1	30	0.091	
192	6	1	29	0.080	
192	6	1	30	0.102	
193	6	1	86	0.084	
193	6	1	82	0.109	
193	6	1	71	0.077	
193	6	1	70	0.081	
193	6	1	72	0.087	
194	6	1	250	1.380	
194	6	1	250	1.763	
194	6	1	70	0.098	
194	6	1	51	0.072	
194	6	1	49	0.068	
195	6	1	250	0.111	
195	6	1	250	0.084	
195	6	1	70	0.094	
195	6	1	69	0.091	
195	6	1	71	0.079	
196	6	1	250	0.089	
196	6	1	250	0.098	
196	6	1	41	0.072	
196	6	1	40	0.068	
196	6	1	69	0.081	
197	6	1	250	0.082	
197	6	1	109	0.070	
197	6	1	71	0.135	
197	6	1	72	0.127	
197	6	1	72	0.147	
198	6	1	68	0.091	
198	6	1	69	0.104	
198	6	1	51	0.073	
198	6	1	69	0.124	
198	6	1	69	0.090	
199	6	1	90	0.072	
199	6	1	110	0.086	
199	6	1	70	0.093	
199	6	1	70	0.090	
199	6	1	72	0.100	
200	6	1	87	0.121	
200	6	1	77	0.162	
200	6	1	70	0.118	
200	6	1	70	0.107	
200	6	1	71	0.115	
201	6	1	215	0.078	
201	6	1	250	0.100	
201	6	1	69	0.105	
201	6	1	69	0.109	
201	6	1	69	0.105	
202	6	1	75	0.109	
202	6	1	75	0.154	
202	6	1	69	0.157	
202	6	1	69	0.147	
202	6	1	70	0.097	
203	6	1	184	0.074	
203	6	1	250	0.118	
203	6	1	45	0.053	
203	6	1	53	0.079	
203	6	1	45	0.069	
204	6	1	250	0.262	
204	6	1	250	0.149	
204	6	1	73	0.099	
204	6	1	74	0.108	
204	6	1	69	0.091	
205	6	1	250	0.481	
205	6	1	250	0.151	
205	6	1	38	0.056	
205	6	1	77	0.109	
205	6	1	82	0.088	
206	6	1	112	0.090	
206	6	1	104	0.095	
206	6	1	73	0.094	
206	6	1	73	0.100	
206	6	1	70	0.096	
207	6	1	40	0.072	
207	6	1	50	0.060	
207	6	1	40	0.075	
207	6	1	43	0.066	
207	6	1	41	0.101	
208	6	1	98	0.074	
208	6	1	129	0.075	
208	6	1	47	0.069	
208	6	1	73	0.094	
208	6	1	72	0.107	
209	6	1	73	0.125	
209	6	1	73	0.147	
209	6	1	70	0.129	
209	6	1	71	0.098	
209	6	1	70	0.132	
210	6	1	250	0.118	
210	6	1	218	0.074	
210	6	1	69	0.083	
210	6	1	69	0.096	
210	6	1	69	0.090	
211	6	1	108	0.072	
211	6	1	90	0.075	
211	6	1	51	0.071	
211	6	1	69	0.076	
211	6	1	56	0.074	
212	6	1	250	1.213	
212	6	1	250	1.162	
212	6	1	70	0.148	
212	6	1	32	0.063	
212	6	1	32	0.051	
213	6	1	250	0.193	
213	6	1	250	0.102	
213	6	1	75	0.083	
213	6	1	72	0.124	
