Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
56	6	1	78	0.087	
56	6	1	79	0.115	
57	6	1	94	0.029	
57	6	1	93	0.089	
57	6	1	82	0.073	
57	6	1	89	0.080	
57	6	1	93	0.081	
58	6	1	45	0.041	
58	6	1	89	0.048	
58	6	1	85	0.058	
58	6	1	86	0.048	
58	6	1	87	0.051	
59	6	1	54	0.069	
59	6	1	74	0.079	
59	6	1	77	0.070	
59	6	1	76	0.048	
59	6	1	79	0.075	
60	6	1	77	0.086	
60	6	1	77	0.072	
60	6	1	77	0.077	
60	6	1	75	0.096	
60	6	1	78	0.071	
61	6	1	77	0.385	
61	6	1	77	0.385	
61	6	1	77	0.385	
61	6	1	77	0.383	
61	6	1	77	0.385	
62	6	1	86	0.062	
62	6	1	85	0.064	
62	6	1	83	0.064	
62	6	1	93	0.062	
62	6	1	89	0.080	
63	6	1	82	0.130	
63	6	1	88	0.107	
63	6	1	82	0.143	
63	6	1	88	0.120	
63	6	1	82	0.131	
64	6	1	77	0.101	
64	6	1	77	0.096	
64	6	1	77	0.091	
64	6	1	79	0.196	
64	6	1	79	0.105	
65	6	1	77	0.079	
65	6	1	77	0.080	
65	6	1	77	0.082	
65	6	1	77	0.076	
65	6	1	77	0.083	
66	6	1	76	0.105	
66	6	1	77	0.100	
66	6	1	77	0.105	
66	6	1	77	0.104	
66	6	1	77	0.104	
67	6	1	77	0.355	
67	6	1	76	0.351	
67	6	1	77	0.355	
67	6	1	76	0.351	
67	6	1	77	0.355	
68	6	1	82	0.135	
68	6	1	83	0.141	
68	6	1	84	0.168	
68	6	1	83	0.114	
68	6	1	78	0.119	
69	6	1	79	0.090	
69	6	1	86	0.033	
69	6	1	78	0.085	
69	6	1	73	0.088	
69	6	1	52	0.049	
70	6	1	80	0.130	
70	6	1	81	0.102	
70	6	1	82	0.104	
70	6	1	80	0.114	
70	6	1	80	0.133	
71	6	1	76	0.114	
71	6	1	76	0.114	
71	6	1	76	0.114	
71	6	1	76	0.114	
71	6	1	76	0.114	
72	6	1	76	0.228	
72	6	1	76	0.224	
72	6	1	77	0.213	
72	6	1	78	0.210	
72	6	1	76	0.223	
73	6	1	78	0.084	
73	6	1	79	0.078	
73	6	1	79	0.060	
73	6	1	78	0.082	
73	6	1	78	0.078	
74	6	1	75	0.101	
74	6	1	77	0.179	
74	6	1	76	0.163	
74	6	1	77	0.145	
74	6	1	81	0.117	
75	6	1	76	0.351	
75	6	1	77	0.344	
75	6	1	76	0.351	
75	6	1	77	0.344	
75	6	1	77	0.344	
76	6	1	73	0.136	
76	6	1	77	0.131	
76	6	1	74	0.130	
76	6	1	76	0.127	
76	6	1	76	0.091	
77	6	1	78	0.134	
77	6	1	78	0.135	
77	6	1	78	0.134	
77	6	1	79	0.103	
77	6	1	78	0.134	
78	6	1	81	0.053	
78	6	1	79	0.058	
78	6	1	77	0.062	
78	6	1	78	0.079	
78	6	1	76	0.112	
79	6	1	77	0.089	
79	6	1	77	0.065	
79	6	1	77	0.068	
79	6	1	76	0.123	
79	6	1	76	0.117	
80	6	1	42	0.088	
80	6	1	81	0.067	
80	6	1	43	0.082	
80	6	1	44	0.071	
80	6	1	81	0.087	
81	6	1	78	0.071	
81	6	1	78	0.067	
81	6	1	77	0.107	
81	6	1	76	0.078	
81	6	1	76	0.080	
82	6	1	76	0.066	
82	6	1	77	0.082	
82	6	1	77	0.084	
82	6	1	76	0.070	
82	6	1	76	0.080	
83	6	1	76	0.096	
83	6	1	76	0.097	
83	6	1	76	0.119	
83	6	1	76	0.072	
83	6	1	76	0.072	
84	6	1	76	0.067	
84	6	1	73	0.069	
84	6	1	76	0.063	
84	6	1	80	0.054	
84	6	1	76	0.084	
85	6	1	43	0.095	
85	6	1	83	0.083	
85	6	1	79	0.083	
85	6	1	80	0.084	
85	6	1	80	0.090	
86	6	1	77	0.076	
86	6	1	75	0.072	
86	6	1	78	0.077	
86	6	1	77	0.087	
86	6	1	76	0.069	
87	6	1	78	0.071	
87	6	1	78	0.071	
87	6	1	77	0.092	
87	6	1	78	0.080	
87	6	1	78	0.069	
88	6	1	76	0.146	
88	6	1	77	0.118	
88	6	1	77	0.101	
88	6	1	76	0.146	
88	6	1	76	0.145	
89	6	1	78	0.075	
89	6	1	76	0.072	
89	6	1	93	0.065	
89	6	1	76	0.076	
89	6	1	76	0.072	
90	6	1	78	0.110	
90	6	1	77	0.107	
90	6	1	77	0.114	
90	6	1	78	0.099	
90	6	1	78	0.099	
91	6	1	78	0.049	
91	6	1	77	0.085	
91	6	1	77	0.081	
91	6	1	77	0.087	
91	6	1	77	0.085	
92	6	1	78	0.073	
92	6	1	76	0.107	
92	6	1	76	0.107	
92	6	1	74	0.125	
92	6	1	77	0.133	
93	6	1	77	0.799	
93	6	1	77	0.799	
93	6	1	77	0.799	
93	6	1	77	0.799	
93	6	1	77	0.799	
94	6	1	77	0.393	
94	6	1	76	0.396	
94	6	1	77	0.393	
94	6	1	76	0.396	
94	6	1	77	0.393	
95	6	1	73	0.114	
95	6	1	76	0.129	
95	6	1	75	0.070	
95	6	1	76	0.064	
95	6	1	77	0.130	
96	6	1	81	0.059	
96	6	1	83	0.058	
96	6	1	81	0.111	
96	6	1	82	0.053	
96	6	1	80	0.092	
97	6	1	78	0.056	
97	6	1	77	0.069	
97	6	1	78	0.062	
97	6	1	77	0.074	
97	6	1	78	0.053	
98	6	1	74	0.094	
98	6	1	75	0.102	
98	6	1	76	0.107	
98	6	1	76	0.123	
98	6	1	75	0.119	
99	6	1	85	0.111	
99	6	1	85	0.085	
99	6	1	84	0.101	
99	6	1	86	0.109	
99	6	1	88	0.103	
100	6	1	79	0.134	
100	6	1	77	0.087	
100	6	1	77	0.083	
100	6	1	77	0.083	
100	6	1	78	0.106	
101	6	1	78	0.137	
101	6	1	75	0.137	
101	6	1	77	0.176	
101	6	1	79	0.098	
101	6	1	75	0.121	
102	6	1	78	0.139	
102	6	1	77	0.093	
102	6	1	77	0.120	
102	6	1	78	0.110	
102	6	1	78	0.105	
103	6	1	80	0.081	
103	6	1	83	0.081	
103	6	1	82	0.059	
103	6	1	83	0.071	
103	6	1	81	0.085	
104	6	1	76	0.099	
104	6	1	76	0.079	
104	6	1	76	0.069	
104	6	1	77	0.102	
104	6	1	77	0.071	
105	6	1	81	0.061	
105	6	1	81	0.056	
105	6	1	87	0.062	
105	6	1	92	0.049	
105	6	1	81	0.101	
106	6	1	78	0.117	
106	6	1	76	0.063	
106	6	1	76	0.075	
106	6	1	79	0.117	
106	6	1	76	0.091	
107	6	1	78	0.143	
107	6	1	80	0.059	
107	6	1	76	0.071	
107	6	1	78	0.113	
107	6	1	79	0.127	
108	6	1	78	0.126	
108	6	1	79	0.111	
108	6	1	78	0.120	
108	6	1	78	0.120	
108	6	1	78	0.124	
109	6	1	77	0.061	
109	6	1	76	0.085	
109	6	1	77	0.073	
109	6	1	76	0.083	
109	6	1	78	0.087	
110	6	1	81	0.166	
110	6	1	83	0.181	
110	6	1	81	0.109	
110	6	1	80	0.099	
110	6	1	81	0.134	
111	6	1	109	0.083	
111	6	1	125	0.054	
111	6	1	120	0.109	
111	6	1	109	0.062	
111	6	1	130	0.083	
112	6	1	76	0.074	
112	6	1	46	0.057	
112	6	1	77	0.075	
112	6	1	46	0.068	
112	6	1	48	0.055	
113	6	1	49	0.064	
113	6	1	86	0.060	
113	6	1	82	0.049	
113	6	1	97	0.093	
113	6	1	87	0.084	
114	6	1	80	0.073	
114	6	1	78	0.087	
114	6	1	81	0.073	
114	6	1	80	0.087	
114	6	1	83	0.085	
115	6	1	78	0.099	
115	6	1	80	0.088	
115	6	1	78	0.107	
115	6	1	80	0.100	
115	6	1	77	0.092	
116	6	1	81	0.121	
116	6	1	77	0.086	
116	6	1	79	0.098	
116	6	1	79	0.108	
116	6	1	78	0.098	
117	6	1	92	0.057	
117	6	1	91	0.053	
117	6	1	92	0.058	
117	6	1	93	0.049	
117	6	1	94	0.080	
118	6	1	87	0.068	
118	6	1	87	0.074	
118	6	1	87	0.054	
118	6	1	86	0.069	
118	6	1	85	0.094	
119	6	1	88	0.070	
119	6	1	88	0.069	
119	6	1	49	0.059	
119	6	1	95	0.089	
119	6	1	87	0.083	
120	6	1	46	0.003	
120	6	1	87	0.090	
120	6	1	84	0.064	
120	6	1	41	0.007	
120	6	1	42	0.061	
121	6	1	85	0.087	
121	6	1	85	0.097	
121	6	1	87	0.063	
121	6	1	89	0.077	
121	6	1	83	0.102	
122	6	1	77	0.134	
122	6	1	94	0.096	
122	6	1	78	0.090	
122	6	1	76	0.078	
122	6	1	77	0.154	
123	6	1	79	0.053	
123	6	1	79	0.093	
123	6	1	79	0.045	
123	6	1	80	0.060	
123	6	1	79	0.059	
124	6	1	82	0.100	
124	6	1	88	0.134	
124	6	1	87	0.126	
124	6	1	84	0.117	
124	6	1	82	0.108	
125	6	1	75	0.109	
125	6	1	74	0.076	
125	6	1	78	0.088	
125	6	1	75	0.118	
125	6	1	76	0.091	
126	6	1	77	0.107	
126	6	1	81	0.097	
126	6	1	77	0.118	
126	6	1	80	0.073	
126	6	1	77	0.060	
127	6	1	78	0.052	
127	6	1	81	0.066	
127	6	1	81	0.062	
127	6	1	78	0.061	
127	6	1	79	0.059	
128	6	1	76	0.095	
128	6	1	76	0.104	
128	6	1	76	0.137	
128	6	1	76	0.116	
128	6	1	76	0.106	
129	6	1	38	0.075	
129	6	1	83	0.067	
129	6	1	83	0.066	
129	6	1	39	0.086	
129	6	1	83	0.066	
130	6	1	77	0.105	
130	6	1	76	0.132	
130	6	1	77	0.098	
130	6	1	77	0.100	
130	6	1	76	0.126	
131	6	1	77	0.077	
131	6	1	77	0.068	
131	6	1	93	0.062	
131	6	1	77	0.066	
131	6	1	77	0.089	
132	6	1	78	0.066	
132	6	1	82	0.071	
132	6	1	79	0.120	
132	6	1	78	0.053	
132	6	1	79	0.050	
133	6	1	77	0.090	
133	6	1	78	0.084	
133	6	1	76	0.059	
133	6	1	77	0.105	
133	6	1	83	0.112	
134	6	1	75	0.086	
134	6	1	75	0.083	
134	6	1	76	0.059	
134	6	1	76	0.047	
134	6	1	76	0.056	
135	6	1	75	0.144	
135	6	1	77	0.121	
135	6	1	75	0.097	
135	6	1	80	0.098	
135	6	1	80	0.106	
136	6	1	80	0.082	
136	6	1	80	0.038	
136	6	1	100	0.018	
136	6	1	83	0.068	
136	6	1	80	0.069	
137	6	0	66	0.000	
137	6	1	85	0.078	
137	6	1	86	0.075	
137	6	1	87	0.071	
137	6	1	90	0.063	
138	6	1	91	0.061	
138	6	1	88	0.083	
138	6	1	90	0.085	
138	6	1	89	0.069	
138	6	1	89	0.070	
139	6	1	76	0.078	
139	6	1	76	0.079	
139	6	1	76	0.120	
139	6	1	74	0.134	
139	6	1	77	0.132	
140	6	1	81	0.103	
140	6	0	55	0.000	
140	6	1	82	0.113	
140	6	1	80	0.068	
140	6	1	80	0.077	
141	6	1	77	0.075	
141	6	1	82	0.104	
141	6	1	78	0.126	
141	6	1	77	0.089	
141	6	1	77	0.086	
142	6	1	76	0.100	
142	6	1	78	0.143	
142	6	1	78	0.121	
142	6	1	76	0.088	
142	6	1	78	0.147	
143	6	1	82	0.065	
143	6	1	82	0.073	
143	6	1	90	0.090	
143	6	1	88	0.131	
143	6	1	38	0.119	
144	6	1	76	0.094	
144	6	1	80	0.080	
144	6	1	77	0.096	
144	6	0	60	0.000	
144	6	1	76	0.091	
145	6	1	77	0.064	
145	6	1	77	0.051	
145	6	1	76	0.070	
145	6	1	77	0.042	
145	6	1	77	0.051	
146	6	1	81	0.139	
146	6	1	81	0.137	
146	6	1	80	0.078	
146	6	1	80	0.099	
146	6	1	78	0.131	
147	6	1	76	0.105	
147	6	1	76	0.111	
147	6	1	76	0.108	
147	6	1	76	0.106	
147	6	1	76	0.110	
148	6	1	80	0.065	
148	6	1	78	0.073	
148	6	1	77	0.091	
148	6	1	79	0.076	
148	6	1	76	0.100	
149	6	1	77	0.088	
149	6	1	79	0.075	
149	6	1	78	0.095	
149	6	1	78	0.093	
149	6	1	78	0.077	
150	6	1	112	0.054	
150	6	1	89	0.038	
150	6	1	87	0.113	
150	6	1	81	0.080	
150	6	1	91	0.106	
151	6	1	64	0.064	
151	6	1	59	0.089	
151	6	1	54	0.077	
151	6	1	54	0.080	
151	6	1	62	0.057	
152	6	1	77	0.141	
152	6	1	77	0.149	
152	6	1	78	0.162	
152	6	1	76	0.127	
152	6	1	77	0.170	
153	6	1	62	0.058	
153	6	1	70	0.084	
153	6	1	62	0.043	
153	6	1	61	0.034	
153	6	1	60	0.051	
154	6	1	80	0.080	
154	6	1	39	0.086	
154	6	1	43	0.077	
154	6	1	79	0.057	
154	6	1	80	0.087	
155	6	1	78	0.098	
155	6	1	78	0.109	
155	6	1	79	0.098	
155	6	1	76	0.087	
155	6	1	76	0.088	
156	6	1	73	0.134	
156	6	1	76	0.120	
156	6	1	76	0.133	
156	6	1	78	0.102	
156	6	1	79	0.108	
157	6	1	82	0.066	
157	6	1	88	0.040	
157	6	1	87	0.040	
157	6	1	79	0.053	
157	6	1	79	0.058	
158	6	1	92	0.081	
158	6	1	86	0.074	
158	6	1	87	0.064	
158	6	1	85	0.044	
158	6	1	85	0.073	
159	6	1	76	0.109	
159	6	1	76	0.093	
159	6	1	77	0.084	
159	6	1	76	0.120	
159	6	1	76	0.098	
160	6	1	80	0.066	
160	6	1	80	0.088	
160	6	1	77	0.084	
160	6	1	77	0.096	
160	6	1	77	0.120	
161	6	1	78	0.109	
161	6	1	77	0.135	
161	6	1	78	0.108	
161	6	1	78	0.109	
161	6	1	78	0.116	
162	6	1	75	0.075	
162	6	1	79	0.074	
162	6	1	78	0.088	
162	6	1	76	0.076	
162	6	1	76	0.092	
163	6	1	39	0.064	
163	6	1	90	0.078	
163	6	1	84	0.060	
163	6	1	39	0.070	
163	6	1	85	0.061	
164	6	1	75	0.103	
164	6	1	75	0.112	
164	6	1	75	0.104	
164	6	1	75	0.090	
164	6	1	75	0.108	
165	6	1	77	0.047	
165	6	1	77	0.060	
165	6	1	75	0.077	
165	6	1	82	0.056	
165	6	1	77	0.061	
166	6	1	77	0.090	
166	6	1	78	0.069	
166	6	1	80	0.087	
166	6	1	78	0.098	
166	6	1	78	0.106	
167	6	1	38	0.061	
167	6	1	36	0.035	
167	6	1	77	0.045	
167	6	1	39	0.053	
167	6	1	37	0.040	
168	6	1	42	0.047	
168	6	1	80	0.061	
168	6	1	82	0.047	
168	6	1	42	0.053	
168	6	1	80	0.055	
169	6	1	54	0.069	
169	6	0	43	0.000	
169	6	1	53	0.063	
169	6	1	54	0.060	
169	6	1	63	0.071	
170	6	1	76	0.083	
170	6	1	76	0.088	
170	6	1	76	0.086	
170	6	1	76	0.100	
170	6	1	76	0.075	
171	6	1	49	0.044	
171	6	1	97	0.079	
171	6	1	102	0.061	
171	6	1	50	0.109	
171	6	1	77	0.033	
172	6	1	76	0.067	
172	6	1	76	0.067	
172	6	1	76	0.068	
172	6	1	78	0.060	
172	6	1	76	0.069	
173	6	1	75	0.083	
173	6	1	76	0.067	
173	6	1	76	0.082	
173	6	1	76	0.065	
173	6	1	75	0.087	
174	6	1	75	0.101	
174	6	1	78	0.109	
174	6	1	78	0.115	
174	6	1	81	0.073	
174	6	1	77	0.103	
175	6	1	81	0.072	
175	6	1	82	0.073	
175	6	1	82	0.076	
175	6	1	79	0.108	
175	6	1	83	0.056	
176	6	1	88	0.080	
176	6	1	88	0.090	
176	6	1	88	0.082	
176	6	1	86	0.086	
176	6	1	86	0.077	
177	6	1	95	0.054	
177	6	1	83	0.084	
177	6	1	81	0.047	
177	6	1	86	0.053	
177	6	1	84	0.065	
178	6	1	76	0.071	
178	6	1	79	0.058	
178	6	1	76	0.074	
178	6	1	76	0.074	
178	6	1	77	0.057	
179	6	1	78	0.046	
179	6	1	78	0.069	
179	6	1	79	0.049	
179	6	1	78	0.061	
179	6	1	77	0.068	
180	6	1	45	0.080	
180	6	1	42	0.065	
180	6	1	44	0.061	
180	6	1	85	0.076	
180	6	1	41	0.030	
181	6	1	87	0.076	
181	6	1	94	0.102	
181	6	1	90	0.072	
181	6	1	94	0.077	
181	6	1	89	0.083	
182	6	1	95	0.066	
182	6	0	62	0.000	
182	6	1	89	0.078	
182	6	1	89	0.086	
182	6	1	89	0.074	
183	6	1	83	0.075	
183	6	1	81	0.063	
183	6	1	85	0.056	
183	6	1	90	0.058	
183	6	1	90	0.081	
184	6	1	87	0.113	
184	6	1	87	0.095	
184	6	1	88	0.110	
184	6	1	86	0.104	
184	6	1	86	0.127	
185	6	1	78	0.067	
185	6	1	78	0.078	
185	6	1	78	0.075	
185	6	1	78	0.072	
185	6	1	78	0.075	
186	6	1	81	0.049	
186	6	1	80	0.047	
186	6	1	82	0.065	
186	6	1	79	0.070	
186	6	1	83	0.065	
187	6	1	78	0.038	
187	6	1	78	0.035	
187	6	1	79	0.039	
187	6	1	78	0.029	
187	6	1	78	0.052	
188	6	1	82	0.122	
188	6	1	83	0.101	
188	6	1	83	0.073	
188	6	1	82	0.113	
188	6	1	82	0.124	
189	6	1	77	0.079	
189	6	1	77	0.071	
189	6	1	77	0.067	
189	6	1	49	0.076	
189	6	1	49	0.076	
190	6	1	81	0.071	
190	6	1	87	0.063	
190	6	1	84	0.071	
190	6	1	80	0.049	
190	6	1	82	0.073	
191	6	1	43	0.106	
191	6	1	44	0.095	
191	6	1	44	0.073	
191	6	1	44	0.092	
191	6	1	97	0.080	
192	6	1	39	0.054	
192	6	1	39	0.060	
192	6	1	39	0.055	
192	6	1	38	0.048	
192	6	1	39	0.054	
193	6	1	78	0.059	
193	6	1	82	0.049	
193	6	1	78	0.060	
193	6	1	97	0.090	
193	6	1	81	0.066	
194	6	1	82	0.052	
194	6	1	84	0.065	
194	6	1	79	0.069	
194	6	1	79	0.064	
194	6	1	82	0.071	
195	6	1	79	0.094	
195	6	1	79	0.051	
195	6	1	79	0.063	
195	6	1	79	0.082	
195	6	1	79	0.083	
196	6	1	59	0.051	
196	6	1	77	0.053	
196	6	1	78	0.054	
196	6	1	78	0.053	
196	6	1	76	0.060	
197	6	1	83	0.084	
197	6	1	84	0.088	
197	6	1	82	0.087	
197	6	1	82	0.099	
197	6	1	84	0.085	
198	6	1	74	0.072	
198	6	1	75	0.065	
198	6	1	76	0.070	
198	6	1	76	0.096	
198	6	1	76	0.071	
199	6	1	76	0.080	
199	6	1	79	0.082	
199	6	1	77	0.066	
199	6	1	77	0.081	
199	6	1	77	0.062	
200	6	1	76	0.050	
200	6	1	76	0.059	
200	6	1	76	0.065	
200	6	1	76	0.076	
200	6	1	76	0.098	
201	6	1	76	0.082	
201	6	1	77	0.113	
201	6	1	77	0.051	
201	6	1	77	0.063	
201	6	1	79	0.110	
202	6	1	77	0.108	
202	6	1	79	0.117	
202	6	1	76	0.085	
202	6	1	75	0.073	
202	6	1	75	0.089	
203	6	1	63	0.045	
203	6	1	84	0.047	
203	6	1	81	0.051	
203	6	1	82	0.063	
203	6	1	90	0.051	
204	6	1	84	0.093	
204	6	1	83	0.059	
204	6	1	83	0.065	
204	6	1	82	0.060	
204	6	1	84	0.070	
205	6	1	89	0.056	
205	6	1	100	0.063	
205	6	1	96	0.063	
205	6	1	96	0.083	
205	6	1	95	0.056	
206	6	1	77	0.077	
206	6	1	76	0.061	
206	6	1	75	0.044	
206	6	1	75	0.067	
206	6	1	75	0.059	
207	6	1	59	0.052	
207	6	1	96	0.060	
207	6	1	84	0.050	
207	6	1	86	0.059	
207	6	1	87	0.054	
208	6	1	75	0.061	
208	6	1	75	0.042	
208	6	1	77	0.056	
208	6	1	78	0.075	
208	6	1	80	0.041	
209	6	1	81	0.103	
209	6	1	83	0.116	
209	6	1	81	0.105	
209	6	1	81	0.112	
209	6	1	83	0.160	
210	6	1	78	0.090	
210	6	1	77	0.061	
210	6	1	79	0.077	
210	6	1	78	0.082	
210	6	1	78	0.081	
211	6	1	76	0.055	
211	6	1	77	0.068	
211	6	1	91	0.062	
211	6	1	76	0.067	
211	6	1	73	0.059	
212	6	1	76	0.066	
212	6	1	76	0.066	
212	6	1	77	0.062	
212	6	1	76	0.063	
212	6	1	76	0.063	
213	6	1	80	0.087	
213	6	1	80	0.075	
213	6	1	86	0.118	
213	6	1	80	0.066	
